"www.denzai-net.jp","OP10-2G|ワゴンモール　ＯＰ１０型","OP10-2G","<th>商品情報</th> 
<td> 規格：2ｍ グレー<br> 入数：1<br> 単位：本<br> </td>","4104.0","1","","http://www.denzai-net.jp/item_mall-duct/OP10-2G.htm",""
"www.denzai-net.jp","OPB-16G|分岐ボックス","OPB-16G","<th>商品情報</th> 
<td> 規格：ベース無 グレー<br> 入数：1<br> 単位：個<br> </td>","680.0","1","","http://www.denzai-net.jp/item_mall-duct/OPB-16G.htm",""
"www.denzai-net.jp","OPD-4G|ＯＰ４用出ズミ","OPD-4G","<th>商品情報</th> 
<td> 規格：グレー<br> 入数：1<br> 単位：個<br> </td>","270.0","1","","http://www.denzai-net.jp/item_mall-duct/OPD-4G.htm",""
"www.denzai-net.jp","OPE-10G|ＯＰ１０用エンド","OPE-10G","<th>商品情報</th> 
<td> 規格：グレー<br> 入数：1<br> 単位：個<br> </td>","151.0","1","","http://www.denzai-net.jp/item_mall-duct/OPE-10G.htm",""
"www.denzai-net.jp","OPLM-4G|ＯＰ４Ｌ用曲ガリ","OPLM-4G","<th>商品情報</th> 
<td> 規格：釘穴加工 グレー<br> 入数：1<br> 単位：個<br> </td>","162.0","1","","http://www.denzai-net.jp/item_mall-duct/OPLM-4G.htm",""
"www.denzai-net.jp","OPML-4SG|モールジョイントＳ","OPML-4SG","<th>商品情報</th> 
<td> 規格：OP4←→プラモール グレー<br> 入数：1<br> 単位：個<br> </td>","184.0","1","","http://www.denzai-net.jp/item_mall-duct/OPML-4SG.htm",""
"www.denzai-net.jp","OPT-10G|ＯＰ１０用チーズ","OPT-10G","<th>商品情報</th> 
<td> 規格：釘穴加工 グレー<br> 入数：1<br> 単位：個<br> </td>","691.0","1","","http://www.denzai-net.jp/item_mall-duct/OPT-10G.htm",""
"www.denzai-net.jp","OPX-4G|ＯＰ４用クロス","OPX-4G","<th>商品情報</th> 
<td> 規格：釘穴加工 グレー<br> 入数：1<br> 単位：個<br> </td>","270.0","1","","http://www.denzai-net.jp/item_mall-duct/OPX-4G.htm",""
"www.denzai-net.jp","BTC-110|ケーブル被覆保護カバー 50個入","BTC-110","<th>商品情報</th> 
<td> 規格：W11-L100ミリ<br> 入数：1<br> 単位：箱<br> </td>","648.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/BTC-110.htm",""
"www.denzai-net.jp","ZLF0|ラッシングロッド０号　茶　１３?１８ミリ用Ｌ７５０ミリ","ZLF0","<th>商品情報</th> 
<td> 規格：13?18ミリ用L750ミリ<br> 入数：1<br> 単位：本<br> </td>","99.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/ZLF0.htm",""
"www.denzai-net.jp","DLE15E|Eハンガーエンドキャップ","DLE15E","<th>商品情報</th> 
<td> 規格：15型用(ネグロス電工の類似品番：EC15)<br> 入数：1<br> 単位：個<br> </td>","65.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DLE15E.htm",""
"www.denzai-net.jp","DLE30A3|Eハンガー中間支持D1","DLE30A3","<th>商品情報</th> 
<td> 規格：W3/8用<br> 入数：1<br> 単位：個<br> </td>","319.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DLE30A3.htm",""
"www.denzai-net.jp","DLEF3|吊りボルト振れ止め金具","DLEF3","<th>商品情報</th> 
<td> 規格：片側用 W3/8<br> 入数：1<br> 単位：個<br> </td>","132.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DLEF3.htm",""
"www.denzai-net.jp","DLEN3|Eハンガー吊金具用中ナット 20個入","DLEN3","<th>商品情報</th> 
<td> 規格：W3/8<br> 入数：1<br> 単位：箱<br> </td>","713.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DLEN3.htm",""
"www.denzai-net.jp","DM4114|パナチューブ防虫キャップ","DM4114","<th>商品情報</th> 
<td> 規格：T14<br> 入数：1<br> 単位：個<br> </td>","8.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DM4114.htm",""
"www.denzai-net.jp","DM801|配管取付枠 1コ用","DM801","<th>商品情報</th> 
<td> 規格：1コ用<br> 入数：1<br> 単位：個<br> </td>","48.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DM801.htm",""
"www.denzai-net.jp","DS5225|ねじなし径違ニップル 25-19","DS5225","<th>商品情報</th> 
<td> 規格：25-19<br> 入数：1<br> 単位：個<br> </td>","75.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DS5225.htm",""
"www.denzai-net.jp","F-4N|FVクリッパー","F-4N","<th>商品情報</th> 
<td> 入数：1<br> 単位：個<br> </td>","40.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/F-4N.htm",""
"www.denzai-net.jp","SKS-18|SUS製片サドル 10個入","SKS-18","<th>商品情報</th> 
<td> 規格：VE14（18.0φ）<br> 入数：1<br> 単位：袋<br> </td>","410.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/SKS-18.htm",""
"www.denzai-net.jp","2K-100|２号コネクター","2K-100","<th>商品情報</th> 
<td> 規格：VE100用グレー 高耐候性<br> 入数：1<br> 単位：個<br> </td>","3791.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/2K-100.htm",""
"www.denzai-net.jp","2K-14DB|２号コネクター","2K-14DB","<th>商品情報</th> 
<td> 規格：VE14用 濃紺 高耐候性<br> 入数：1<br> 単位：セット<br> </td>","713.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/2K-14DB.htm",""
"www.denzai-net.jp","3C-14|伸縮カップリング","3C-14","<th>商品情報</th> 
<td> 規格：VE14用 グレー 高耐候性<br> 入数：1<br> 単位：個<br> </td>","91.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/3C-14.htm",""
"www.denzai-net.jp","3C-14DB|伸縮カップリング","3C-14DB","<th>商品情報</th> 
<td> 規格：VE14用 濃紺 高耐候性<br> 入数：1<br> 単位：個<br> </td>","91.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/3C-14DB.htm",""
"www.denzai-net.jp","B-14|ビニルブッシング","B-14","<th>商品情報</th> 
<td> 規格：VE14用 グレー 高耐候性<br> 入数：1<br> 単位：個<br> </td>","50.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/B-14.htm",""
"www.denzai-net.jp","B-14DB|ビニルブッシング","B-14DB","<th>商品情報</th> 
<td> 規格：VE14用 濃紺 高耐候性<br> 入数：1<br> 単位：個<br> </td>","50.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/B-14DB.htm",""
"www.denzai-net.jp","GFC-1|ガードフックル","GFC-1","<th>商品情報</th> 
<td> 規格：C型鋼用 ツバ15?20MM<br> 入数：1<br> 単位：セット<br> </td>","4752.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/GFC-1.htm",""
"www.denzai-net.jp","MEC-14|エントランスキャップ","MEC-14","<th>商品情報</th> 
<td> 規格：VE14用 グレー 高耐候性<br> 入数：1<br> 単位：個<br> </td>","356.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/MEC-14.htm",""
"www.denzai-net.jp","MEC-14DB|エントランスキャップ","MEC-14DB","<th>商品情報</th> 
<td> 規格：VE14用 濃紺 高耐候性<br> 入数：1<br> 単位：個<br> </td>","356.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/MEC-14DB.htm",""
"www.denzai-net.jp","MTC-14|ターミナルキャップ","MTC-14","<th>商品情報</th> 
<td> 規格：VE14用 グレー 高耐候性<br> 入数：1<br> 単位：個<br> </td>","356.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/MTC-14.htm",""
"www.denzai-net.jp","N-14|ノーマルベンド","N-14","<th>商品情報</th> 
<td> 規格：VE14用 グレー 高耐候性<br> 入数：1<br> 単位：個<br> </td>","108.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/N-14.htm",""
"www.denzai-net.jp","CE1|被覆付閉端接続子","CE1","<th>商品情報</th> 
<td> 規格：CE型0.5?1.75用 100個<br> 入数：1<br> 単位：袋<br> </td>","624.0","1","","http://www.denzai-net.jp/item_tape/CE1.htm",""
"www.denzai-net.jp","D100A|圧着銅管端子D型 穴アリ","D100A","<th>商品情報</th> 
<td> 規格：D-100A<br> 入数：1<br> 単位：個<br> </td>","879.0","1","","http://www.denzai-net.jp/item_tape/D100A.htm",""
"www.denzai-net.jp","NDC2420|圧接形中継コネクタ 20個入","NDC2420","<th>商品情報</th> 
<td> 入数：1<br> 単位：箱<br> </td>","324.0","1","","http://www.denzai-net.jp/item_tape/NDC2420.htm",""
"www.denzai-net.jp","SB1210|防水形圧着スリーブ100コ入","SB1210","<th>商品情報</th> 
<td> 規格：10 黄透明<br> 入数：1<br> 単位：箱<br> </td>","4860.0","1","","http://www.denzai-net.jp/item_tape/SB1210.htm",""
"www.denzai-net.jp","SR1.25-3.5C|防水形圧着端子100コ入","SR1.25-3.5C","<th>商品情報</th> 
<td> 規格：1.25-3.5C 赤透明<br> 入数：1<br> 単位：箱<br> </td>","5378.0","1","","http://www.denzai-net.jp/item_tape/SR1_25-3_5C.htm",""
"www.denzai-net.jp","T11|分岐接続用T型コネクタ100コ入","T11","<th>商品情報</th> 
<td> 入数：1<br> 単位：箱<br> </td>","5821.0","1","","http://www.denzai-net.jp/item_tape/T11.htm",""
"www.denzai-net.jp","TIC0.5BK|絶縁キャップ 黒 1000個入","TIC0.5BK","<th>商品情報</th> 
<td> 規格：裸端子用 0.5゜用<br> 入数：1<br> 単位：袋<br> </td>","2084.0","1","","http://www.denzai-net.jp/item_tape/TIC0_5BK.htm",""
"www.denzai-net.jp","TMDEN280509-FA|差込型接続端子 FA型100コ入","TMDEN280509-FA","<th>商品情報</th> 
<td> 規格：絶縁ナイロン被覆 赤透明<br> 入数：1<br> 単位：箱<br> </td>","1652.0","1","","http://www.denzai-net.jp/item_tape/TMDEN280509-FA.htm",""
"www.denzai-net.jp","F1|一般安全標識(設備標識)(ラミネート)","F1","<th>商品情報</th> 
<td> 規格：発電設備 300×450<br> 入数：1<br> 単位：枚<br> </td>","1350.0","1","","http://www.denzai-net.jp/item_tape/F1.htm",""
"www.denzai-net.jp","R33|ラベル(高圧危険タテ)","R33","<th>商品情報</th> 
<td> 規格：高圧危険 タテ 60×200<br> 入数：1<br> 単位：枚<br> </td>","173.0","1","","http://www.denzai-net.jp/item_tape/R33.htm",""
"www.denzai-net.jp","C-M6-CN|特殊ナット","C-M6-CN","<th>商品情報</th> 
<td> 規格：蝶ナット M6 20個入<br> 入数：1<br> 単位：袋<br> </td>","242.0","1","","http://www.denzai-net.jp/item_tape/C-M6-CN.htm",""
"www.denzai-net.jp","PBC18-2030|蝶番付ポリカボックス透明カバー付","PBC18-2030","<th>商品情報</th> 
<td> 規格：182×198×300<br> 入数：1<br> 単位：面<br> </td>","10800.0","1","","http://www.denzai-net.jp/item_panelboard-box/PBC18-2030.htm",""
"www.denzai-net.jp","SCF12-1515|ステンレスSCF形ボックス","SCF12-1515","<th>商品情報</th> 
<td> 規格：150×150×120<br> 入数：1<br> 単位：面<br> </td>","15984.0","1","","http://www.denzai-net.jp/item_panelboard-box/SCF12-1515.htm",""
"www.denzai-net.jp","SM-11B|ステンレス引込計器盤キャビネット(水切、防塵・防水パッキン付)","SM-11B","<th>商品情報</th> 
<td> 規格：300×400×200<br> 入数：1<br> 単位：面<br> </td>","50004.0","1","","http://www.denzai-net.jp/item_panelboard-box/SM-11B.htm",""
"www.denzai-net.jp","SORB12-34|ステンレス屋外用制御盤キャビネット〔電話用端子収納用キャビネット〕","SORB12-34","<th>商品情報</th> 
<td> 規格：300×400×120 片扉<br> 入数：1<br> 単位：面<br> </td>","25380.0","1","","http://www.denzai-net.jp/item_panelboard-box/SORB12-34.htm",""
"www.denzai-net.jp","BQ30042WK|ホ-ムC メインナシ","BQ30042WK","<th>商品情報</th> 
<td> 規格：41731<br> 入数：1<br> 単位：面<br> </td>","5940.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQ30042WK.htm",""
"www.denzai-net.jp","BQAH35142K|コンパクトタテ形AL付","BQAH35142K","<th>商品情報</th> 
<td> 規格：５０Ａ　１４＋２<br> 入数：1<br> 単位：面<br> </td>","43416.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQAH35142K.htm",""
"www.denzai-net.jp","BQAH36222K|コンパクトタテ形AL付","BQAH36222K","<th>商品情報</th> 
<td> 規格：６０Ａ　２２＋２<br> 入数：1<br> 単位：面<br> </td>","55512.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQAH36222K.htm",""
"www.denzai-net.jp","BQAH37222|コンパクトタテ形AL付","BQAH37222","<th>商品情報</th> 
<td> 規格：７５Ａ　２２＋２<br> 入数：1<br> 単位：面<br> </td>","59940.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQAH37222.htm",""
"www.denzai-net.jp","BQE34103H|L付40A10+3","BQE34103H","<th>商品情報</th> 
<td> 規格：ＰＶ単３用<br> 入数：1<br> 単位：面<br> </td>","33804.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQE34103H.htm",""
"www.denzai-net.jp","BQR3362|コンパクト21住宅分電盤","BQR3362","<th>商品情報</th> 
<td> 規格：30A 6+2<br> 入数：1<br> 単位：面<br> </td>","13932.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQR3362.htm",""
"www.denzai-net.jp","HCB13E-100|HCB形ホーム分電盤","HCB13E-100","<th>商品情報</th> 
<td> 規格：30Aメイン 10回路<br> 入数：1<br> 単位：面<br> </td>","18090.0","1","","http://www.denzai-net.jp/item_panelboard-box/HCB13E-100.htm",""
"www.denzai-net.jp","HCB13E4-100|HCB形ホーム分電盤","HCB13E4-100","<th>商品情報</th> 
<td> 規格：40Aメイン 10回路<br> 入数：1<br> 単位：面<br> </td>","21384.0","1","","http://www.denzai-net.jp/item_panelboard-box/HCB13E4-100.htm",""
"www.denzai-net.jp","HCB13E5-100|HCB形ホーム分電盤","HCB13E5-100","<th>商品情報</th> 
<td> 規格：50Aメイン 10回路<br> 入数：1<br> 単位：面<br> </td>","21384.0","1","","http://www.denzai-net.jp/item_panelboard-box/HCB13E5-100.htm",""
"www.denzai-net.jp","HCB13E6-100|HCB形ホーム分電盤","HCB13E6-100","<th>商品情報</th> 
<td> 規格：60Aメイン 10回路<br> 入数：1<br> 単位：面<br> </td>","21384.0","1","","http://www.denzai-net.jp/item_panelboard-box/HCB13E6-100.htm",""
"www.denzai-net.jp","HCB13E7-102|HCB型ホーム分電盤","HCB13E7-102","<th>商品情報</th> 
<td> 規格：75Aメイン 10回路2SP<br> 入数：1<br> 単位：面<br> </td>","27162.0","1","","http://www.denzai-net.jp/item_panelboard-box/HCB13E7-102.htm",""
"www.denzai-net.jp","HCB3E10-164|HCB型ホーム分電盤","HCB3E10-164","<th>商品情報</th> 
<td> 規格：100Aメイン 16回路4SP<br> 入数：1<br> 単位：面<br> </td>","38772.0","1","","http://www.denzai-net.jp/item_panelboard-box/HCB3E10-164.htm",""
"www.denzai-net.jp","BS210B2|動力用押釦開閉器","BS210B2","<th>商品情報</th> 
<td> 規格：2P10A ON_OFF 露出型<br> 入数：1<br> 単位：個<br> </td>","896.0","1","","http://www.denzai-net.jp/item_timeswitch-breaker/BS210B2.htm",""
"www.denzai-net.jp","BSH221OF|操作用押釦開閉器","BSH221OF","<th>商品情報</th> 
<td> 規格：露出型 OFF 1ｂ<br> 入数：1<br> 単位：個<br> </td>","572.0","1","","http://www.denzai-net.jp/item_timeswitch-breaker/BSH221OF.htm",""
"www.denzai-net.jp","HMU181|可逆電磁接触器","HMU181","<th>商品情報</th> 
<td> 規格：一体構造形 18A 100V<br> 入数：1<br> 単位：個<br> </td>","7722.0","1","","http://www.denzai-net.jp/item_timeswitch-breaker/HMU181.htm",""
"www.denzai-net.jp","FE1E2P|電子点灯管","FE1E2P","<th>商品情報</th> 
<td> 入数：1<br> 単位：個<br> </td>","821.0","1","","http://www.denzai-net.jp/item_lamp/FE1E2P.htm",""
"www.denzai-net.jp","FHC20ECW/H|スリムパルックプレミア蛍光灯","FHC20ECW/H","<th>商品情報</th> 
<td> 規格：丸形 20形 クール色<br> 入数：1<br> 単位：個<br> </td>","1134.0","1","","http://www.denzai-net.jp/item_lamp/FHC20ECW_H.htm",""
"www.denzai-net.jp","FHF16EXDH|Hf蛍光灯パルック","FHF16EXDH","<th>商品情報</th> 
<td> 規格：16形ｄａｙ<br> 入数：1<br> 単位：本<br> </td>","810.0","1","","http://www.denzai-net.jp/item_lamp/FHF16EXDH.htm",""
"www.denzai-net.jp","FHP23EL|Hfツイン1蛍光灯","FHP23EL","<th>商品情報</th> 
<td> 規格：パルック電球色　23形<br> 入数：1<br> 単位：個<br> </td>","1264.0","1","","http://www.denzai-net.jp/item_lamp/FHP23EL.htm",""
"www.denzai-net.jp","FHT16EXL|ツイン3蛍光灯","FHT16EXL","<th>商品情報</th> 
<td> 入数：1<br> 単位：個<br> </td>","1534.0","1","","http://www.denzai-net.jp/item_lamp/FHT16EXL.htm",""
"www.denzai-net.jp","FL10D_pana|直管蛍光灯 昼光色 10W スタータ形","FL10D_pana","<th>商品情報</th> 
<td> 規格：10W スタータ形<br> 入数：1<br> 単位：本<br> </td>","227.0","1","","http://www.denzai-net.jp/item_lamp/FL10D_pana.htm",""
"www.denzai-net.jp","FML13EXL|ツイン蛍光灯 電球色","FML13EXL","<th>商品情報</th> 
<td> 規格：13W ツイン2パラレル<br> 入数：1<br> 単位：個<br> </td>","1177.0","1","","http://www.denzai-net.jp/item_lamp/FML13EXL.htm",""
"www.denzai-net.jp","FMR96EXLA|ツイン2パラレル蛍光灯","FMR96EXLA","<th>商品情報</th> 
<td> 入数：1<br> 単位：個<br> </td>","3262.0","1","","http://www.denzai-net.jp/item_lamp/FMR96EXLA.htm",""
"www.denzai-net.jp","FPL13EXD|ツイン蛍光灯 パルックDAY","FPL13EXD","<th>商品情報</th> 
<td> 規格：13W ツイン1<br> 入数：1<br> 単位：個<br> </td>","907.0","1","","http://www.denzai-net.jp/item_lamp/FPL13EXD.htm",""
"www.denzai-net.jp","GL20|殺菌灯","GL20","<th>商品情報</th> 
<td> 規格：10×10<br> 入数：1<br> 単位：個<br> </td>","2117.0","1","","http://www.denzai-net.jp/item_lamp/GL20.htm",""
"www.denzai-net.jp","HCI-TS150W/NDL/PB|セラミックメタルハライドランプ 両口金150W 4200K","HCI-TS150W/NDL/PB","<th>商品情報</th> 
<td> 規格：両口金150W 4200K<br> 入数：1<br> 単位：個<br> </td>","8316.0","1","","http://www.denzai-net.jp/item_lamp/HCI-TS150W_NDL_PB.htm",""
"www.denzai-net.jp","MA323810|機器取付ボックス","MA323810","<th>商品情報</th> 
<td> 入数：1<br> 単位：個<br> </td>","8424.0","1","","http://www.denzai-net.jp/item_panelboard-box/MA323810.htm",""
"www.denzai-net.jp","MAB310182|住宅用分電盤","MAB310182","<th>商品情報</th> 
<td> 規格：100Aメイン 18+2回路<br> 入数：1<br> 単位：面<br> </td>","37152.0","1","","http://www.denzai-net.jp/item_panelboard-box/MAB310182.htm",""
"www.denzai-net.jp","MAB33042|住宅用分電盤","MAB33042","<th>商品情報</th> 
<td> 規格：30Aメイン 4+2回路<br> 入数：1<br> 単位：面<br> </td>","10260.0","1","","http://www.denzai-net.jp/item_panelboard-box/MAB33042.htm",""
"www.denzai-net.jp","MAB35042|住宅用分電盤","MAB35042","<th>商品情報</th> 
<td> 規格：50Aメイン 4+2回路<br> 入数：1<br> 単位：面<br> </td>","11556.0","1","","http://www.denzai-net.jp/item_panelboard-box/MAB35042.htm",""
"www.denzai-net.jp","MAB37122|住宅用分電盤","MAB37122","<th>商品情報</th> 
<td> 規格：75Aメイン 12+2回路<br> 入数：1<br> 単位：面<br> </td>","26460.0","1","","http://www.denzai-net.jp/item_panelboard-box/MAB37122.htm",""
"www.denzai-net.jp","MAG34042|住宅用分電盤","MAG34042","<th>商品情報</th> 
<td> 規格：40Aメイン 4+2回路<br> 入数：1<br> 単位：面<br> </td>","13500.0","1","","http://www.denzai-net.jp/item_panelboard-box/MAG34042.htm",""
